Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:25ZQZns0WZJXUlQ4c9dvWu,c9020fb4892a4c77aaeded2efd21f9b4,2026-09-06T04:13:26Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:3mSOH6u8lSkU5BwVEO8xww,c9020fb4892a4c77aaeded2efd21f9b4,2026-09-06T04:13:26Z,2,,b894c6c4d3f044589c300569dbac9481
spotify:track:3UqHlIBI771FNCiLY5MKrp,c9020fb4892a4c77aaeded2efd21f9b4,2026-09-06T04:13:26Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:6AseQHOmEvgjUC72f0qR3R,c9020fb4892a4c77aaeded2efd21f9b4,2026-09-06T04:13:26Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:0eL49L2aiJyXMVFLtQV1Lx,f1c713e8e22f4674a449cc92e27d3930,2026-09-06T07:47:35Z,4,,b894c6c4d3f044589c300569dbac9481
spotify:track:0gSEyG7pOFuHM05433EibX,f1c713e8e22f4674a449cc92e27d3930,2026-09-06T07:47:35Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:0pQZMrYNcfwZbt2Zt0pjaA,f1c713e8e22f4674a449cc92e27d3930,2026-09-06T07:47:35Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:1ANpTZZatHDu7djLoSbjSE,f1c713e8e22f4674a449cc92e27d3930,2026-09-06T07:47:35Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:3mSOH6u8lSkU5BwVEO8xww,f1c713e8e22f4674a449cc92e27d3930,2026-09-06T07:47:35Z,2,,b894c6c4d3f044589c300569dbac9481
spotify:track:5Xak5fmy089t0FYmh3VJiY,f1c713e8e22f4674a449cc92e27d3930,2026-09-06T07:47:35Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:0eL49L2aiJyXMVFLtQV1Lx,ec6e845efede4f3abfce9ac2b3254ff7,2026-09-06T15:52:21Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:0gSEyG7pOFuHM05433EibX,ec6e845efede4f3abfce9ac2b3254ff7,2026-09-06T15:52:21Z,2,,b894c6c4d3f044589c300569dbac9481
spotify:track:0p2GvgD1B9DyqF0UlvHJAX,ec6e845efede4f3abfce9ac2b3254ff7,2026-09-06T15:52:21Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:1ANpTZZatHDu7djLoSbjSE,ec6e845efede4f3abfce9ac2b3254ff7,2026-09-06T15:52:21Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:25ZQZns0WZJXUlQ4c9dvWu,ec6e845efede4f3abfce9ac2b3254ff7,2026-09-06T15:52:21Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:3mSOH6u8lSkU5BwVEO8xww,ec6e845efede4f3abfce9ac2b3254ff7,2026-09-06T15:52:21Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:3UqHlIBI771FNCiLY5MKrp,ec6e845efede4f3abfce9ac2b3254ff7,2026-09-06T15:52:21Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:57eYHqwpTaG4H876McDVtD,ec6e845efede4f3abfce9ac2b3254ff7,2026-09-06T15:52:21Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:6AseQHOmEvgjUC72f0qR3R,ec6e845efede4f3abfce9ac2b3254ff7,2026-09-06T15:52:21Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:0eL49L2aiJyXMVFLtQV1Lx,e4baba279a664e01b42eb740644f095c,2026-09-06T21:24:28Z,2,"I didn't get it first time around, but subsequent listens did open me up to it. ",b894c6c4d3f044589c300569dbac9481
spotify:track:0gSEyG7pOFuHM05433EibX,e4baba279a664e01b42eb740644f095c,2026-09-06T21:24:28Z,2,"For some reason this didn't get me this time around, but it definitely has in the past. ",b894c6c4d3f044589c300569dbac9481
spotify:track:1ANpTZZatHDu7djLoSbjSE,e4baba279a664e01b42eb740644f095c,2026-09-06T21:24:28Z,3,"This made me realise how subjective sadness is. If I listen to this only for me, I can't relate, I'm lucky that this isn't one of my foibles. But my partner has suffered with this for many years and considering it from their perspective opened the door to tears. ",b894c6c4d3f044589c300569dbac9481
spotify:track:3mSOH6u8lSkU5BwVEO8xww,e4baba279a664e01b42eb740644f095c,2026-09-06T21:24:28Z,2,I've had two grandparents suffer from progressive dementia and can relate. ,b894c6c4d3f044589c300569dbac9481
spotify:track:3UqHlIBI771FNCiLY5MKrp,e4baba279a664e01b42eb740644f095c,2026-09-06T21:24:28Z,1,"I didn't know what the inciting incident behind this track at first, and without that context this song is certainly melancholy, but I didn't find it overly sad. So I thought to look it up and oh boy. ",b894c6c4d3f044589c300569dbac9481
spotify:track:0eL49L2aiJyXMVFLtQV1Lx,5d67307c492249f2b00f7b3276919ef5,2026-09-06T22:27:49Z,0,"There are a couple songs that make me cry every time, but this is the only one I avoid listening to because it just makes me so sad. Something about inescapable doom and betrayal by those you trust.",b894c6c4d3f044589c300569dbac9481
spotify:track:0p2GvgD1B9DyqF0UlvHJAX,5d67307c492249f2b00f7b3276919ef5,2026-09-06T22:27:49Z,2,,b894c6c4d3f044589c300569dbac9481
spotify:track:0pQZMrYNcfwZbt2Zt0pjaA,5d67307c492249f2b00f7b3276919ef5,2026-09-06T22:27:49Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:1ANpTZZatHDu7djLoSbjSE,5d67307c492249f2b00f7b3276919ef5,2026-09-06T22:27:49Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:25ZQZns0WZJXUlQ4c9dvWu,5d67307c492249f2b00f7b3276919ef5,2026-09-06T22:27:49Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:3mSOH6u8lSkU5BwVEO8xww,5d67307c492249f2b00f7b3276919ef5,2026-09-06T22:27:49Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:3UqHlIBI771FNCiLY5MKrp,5d67307c492249f2b00f7b3276919ef5,2026-09-06T22:27:49Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:57eYHqwpTaG4H876McDVtD,5d67307c492249f2b00f7b3276919ef5,2026-09-06T22:27:49Z,1,"Despite the uplifting lyrics, it's hard to get away from that funerary association.",b894c6c4d3f044589c300569dbac9481
spotify:track:5Xak5fmy089t0FYmh3VJiY,5d67307c492249f2b00f7b3276919ef5,2026-09-06T22:27:49Z,1,,b894c6c4d3f044589c300569dbac9481
spotify:track:6AseQHOmEvgjUC72f0qR3R,5d67307c492249f2b00f7b3276919ef5,2026-09-06T22:27:49Z,1,,b894c6c4d3f044589c300569dbac9481
